model,pretrained,corruption,severity,prompt_id,prompt_template,method,n_samples,accuracy,ece,nll,brier,aurc,risk_at_80,elapsed_seconds,seed
RN50,openai,contrast,4,p05,the main subject in this image is {label}.,single,10000,0.5226,0.12488307025209071,1.3819327825518928,0.6116577422082637,0.24960870063111706,0.401875,22.3495,20260723
RN50,openai,contrast,4,p06,the object depicted here is {label}.,single,10000,0.5361,0.18014571377933022,1.4359724259793125,0.6358139278033895,0.2597834016563227,0.392625,22.3495,20260723
RN50,openai,contrast,4,p07,a visual representation of {label}.,single,10000,0.4378,0.06528883907943964,1.4839588462526163,0.6602965941287805,0.3248364120065528,0.496875,22.3495,20260723
RN50,openai,contrast,4,p08,an example image of the class {label}.,single,10000,0.4359,0.05831688147634266,1.5464060492409597,0.6618475191294936,0.3192032286536702,0.49025,22.3495,20260723
RN50,openai,contrast,4,p09,this picture contains {label}.,single,10000,0.4311,0.08231077509522437,1.4914914504911778,0.6584668330628075,0.3183628285202801,0.4985,22.3495,20260723
RN50,openai,contrast,4,p10,a natural image containing {label}.,single,10000,0.5011,0.07039786566197873,1.3781111111103528,0.6126242398354971,0.2585637441583114,0.427875,22.3495,20260723
RN50,openai,contrast,4,p11,"{label}, shown in a photograph.",single,10000,0.3611,0.20094382241517306,1.7432991437093834,0.773236422450994,0.40693429172905055,0.587125,22.3495,20260723
RN50,openai,contrast,4,ensemble,mean probability across all frozen prompts,ensemble,10000,0.4684,0.07308891476988794,1.4066837441275992,0.627470656997344,0.28318603461183733,0.4565,22.3495,20260723
RN50,openai,contrast,5,p00,a photo of a {label}.,single,10000,0.2575,0.09630290755927563,1.9815065198165553,0.8187035272348139,0.550160619512761,0.70025,22.2717,20260723
RN50,openai,contrast,5,p01,a photograph depicting {label}.,single,10000,0.2144,0.23041666914075615,2.251438855418994,0.9135173693498108,0.6435071246176023,0.75625,22.2717,20260723
RN50,openai,contrast,5,p02,an image of the object {label}.,single,10000,0.2677,0.05108753727227448,2.00701831202132,0.8094014622747557,0.5498064541456645,0.689875,22.2717,20260723
RN50,openai,contrast,5,p03,a picture showing {label}.,single,10000,0.2576,0.11705971785038709,1.9859941724572883,0.8175371657604198,0.5492364834613448,0.70025,22.2717,20260723
RN50,openai,contrast,5,p04,this image shows {label}.,single,10000,0.2694,0.07370055547654628,1.929443649425716,0.8039258261304303,0.5394419504637062,0.686125,22.2717,20260723
RN50,openai,contrast,5,p05,the main subject in this image is {label}.,single,10000,0.2906,0.05174722726643086,1.8937735567402043,0.7874059514928093,0.511647674057172,0.6645,22.2717,20260723
RN50,openai,contrast,5,p06,the object depicted here is {label}.,single,10000,0.2945,0.061635902917385084,1.9015705580762736,0.7942499319337878,0.5196796814420732,0.664375,22.2717,20260723
RN50,openai,contrast,5,p07,a visual representation of {label}.,single,10000,0.2407,0.1012553361147642,2.0342023116459687,0.8366183937537435,0.594104466250739,0.727875,22.2717,20260723
RN50,openai,contrast,5,p08,an example image of the class {label}.,single,10000,0.2325,0.11531380216479303,2.1669838046449543,0.83917243854183,0.5841572889368261,0.72925,22.2717,20260723
RN50,openai,contrast,5,p09,this picture contains {label}.,single,10000,0.2298,0.16539255070090292,2.057568242891389,0.8496173763542846,0.5937187884246261,0.73625,22.2717,20260723
RN50,openai,contrast,5,p10,a natural image containing {label}.,single,10000,0.255,0.1080995395705104,1.9978943122154575,0.824492580828155,0.5533908309528189,0.71025,22.2717,20260723
RN50,openai,contrast,5,p11,"{label}, shown in a photograph.",single,10000,0.1969,0.33618530339151625,2.5327616392403014,1.0065617217696614,0.652878585714761,0.776,22.2717,20260723
RN50,openai,contrast,5,ensemble,mean probability across all frozen prompts,ensemble,10000,0.2463,0.1010881112828851,1.9727894849489487,0.8185189365760254,0.5624679228085953,0.71475,22.2717,20260723
RN50,openai,elastic_transform,1,p00,a photo of a {label}.,single,10000,0.567,0.0413428329780698,1.1799250423124474,0.5451662114608374,0.21449884439185188,0.352625,22.4807,20260723
RN50,openai,elastic_transform,1,p01,a photograph depicting {label}.,single,10000,0.5432,0.019141530531644815,1.2687348935786416,0.5839189648431024,0.25423608360289734,0.38425,22.4807,20260723
RN50,openai,elastic_transform,1,p02,an image of the object {label}.,single,10000,0.5652,0.08347220569252967,1.2361243022448543,0.5631625556538907,0.22289470321577845,0.362625,22.4807,20260723
RN50,openai,elastic_transform,1,p03,a picture showing {label}.,single,10000,0.5503,0.022939645080268384,1.20589426668876,0.5623106282960114,0.23403581136415033,0.374875,22.4807,20260723
RN50,openai,elastic_transform,1,p04,this image shows {label}.,single,10000,0.5821,0.06012367666363716,1.159918616955987,0.5366718376111875,0.20655761617297094,0.33725,22.4807,20260723
RN50,openai,elastic_transform,1,p05,the main subject in this image is {label}.,single,10000,0.5839,0.1171284679427743,1.210969718348649,0.5531307088801651,0.2137202747080529,0.343625,22.4807,20260723
RN50,openai,elastic_transform,1,p06,the object depicted here is {label}.,single,10000,0.6116,0.19866030666381124,1.278813913498251,0.5688522607723213,0.19083155837510743,0.30975,22.4807,20260723
RN50,openai,elastic_transform,1,p07,a visual representation of {label}.,single,10000,0.5067,0.02528404643386602,1.301964257804923,0.5976086231373678,0.2717103918944271,0.423875,22.4807,20260723
RN50,openai,elastic_transform,1,p08,an example image of the class {label}.,single,10000,0.5227,0.021325977790355687,1.295480579211242,0.5888244080586148,0.25693598845093807,0.400375,22.4807,20260723
RN50,openai,elastic_transform,1,p09,this picture contains {label}.,single,10000,0.5215,0.03731409223526716,1.2640782775876844,0.5797425302658916,0.24827578705941314,0.400875,22.4807,20260723
RN50,openai,elastic_transform,1,p10,a natural image containing {label}.,single,10000,0.5825,0.07874377487897874,1.1898175833268778,0.5440446242985457,0.2047533853587702,0.3385,22.4807,20260723
RN50,openai,elastic_transform,1,p11,"{label}, shown in a photograph.",single,10000,0.478,0.09516028594672679,1.3578666105073578,0.6311906806516115,0.2919472310448608,0.453625,22.4807,20260723
RN50,openai,elastic_transform,1,ensemble,mean probability across all frozen prompts,ensemble,10000,0.5687,0.07983966582342981,1.2008418450112444,0.5523752469083696,0.21696560099018106,0.352625,22.4807,20260723
RN50,openai,elastic_transform,2,p00,a photo of a {label}.,single,10000,0.5727,0.04531489448547363,1.1786706888021943,0.5407467547123408,0.20648304793102107,0.34325,22.3413,20260723
RN50,openai,elastic_transform,2,p01,a photograph depicting {label}.,single,10000,0.5445,0.016382470320165144,1.2632561336856976,0.5795765691843209,0.24786757728477704,0.381125,22.3413,20260723
RN50,openai,elastic_transform,2,p02,an image of the object {label}.,single,10000,0.5684,0.08414550676494839,1.2316269938557198,0.5583462144330863,0.2151769664484104,0.35475,22.3413,20260723
RN50,openai,elastic_transform,2,p03,a picture showing {label}.,single,10000,0.5513,0.020319486956298354,1.19977707963297,0.556746591677454,0.2267441922553302,0.369375,22.3413,20260723
RN50,openai,elastic_transform,2,p04,this image shows {label}.,single,10000,0.587,0.06397346694767475,1.1590165615474184,0.5329790677358829,0.1996603218865061,0.333875,22.3413,20260723
RN50,openai,elastic_transform,2,p05,the main subject in this image is {label}.,single,10000,0.5926,0.12589553738087417,1.2067886337484142,0.5489613773332006,0.2060511979621425,0.33425,22.3413,20260723
RN50,openai,elastic_transform,2,p06,the object depicted here is {label}.,single,10000,0.6091,0.1938118407972157,1.2778415029222352,0.5674501422480812,0.18941533592707763,0.310875,22.3413,20260723
RN50,openai,elastic_transform,2,p07,a visual representation of {label}.,single,10000,0.5147,0.04269223636835815,1.2922086126971022,0.5906699819350025,0.2591413984715546,0.40775,22.3413,20260723
RN50,openai,elastic_transform,2,p08,an example image of the class {label}.,single,10000,0.5308,0.027000497382879268,1.286921127090981,0.5842679188616976,0.24959627047888389,0.3905,22.3413,20260723
RN50,openai,elastic_transform,2,p09,this picture contains {label}.,single,10000,0.525,0.04115138810724022,1.2636809978370998,0.5775808525843859,0.2440794220451854,0.39725,22.3413,20260723
RN50,openai,elastic_transform,2,p10,a natural image containing {label}.,single,10000,0.5833,0.07738387653976679,1.1891254168812913,0.541193146428368,0.198946671847743,0.33475,22.3413,20260723
RN50,openai,elastic_transform,2,p11,"{label}, shown in a photograph.",single,10000,0.4847,0.08870672756433488,1.3511846479582805,0.6243375520844844,0.2831949277166974,0.442125,22.3413,20260723
RN50,openai,elastic_transform,2,ensemble,mean probability across all frozen prompts,ensemble,10000,0.5756,0.08602460829764604,1.197175395969157,0.5480256444197404,0.20914263122056928,0.346375,22.3413,20260723
RN50,openai,elastic_transform,3,p00,a photo of a {label}.,single,10000,0.5151,0.028068957589566707,1.3080558236053816,0.5989540813680918,0.26851234616612135,0.414125,22.2812,20260723
RN50,openai,elastic_transform,3,p01,a photograph depicting {label}.,single,10000,0.4888,0.014124170744419112,1.411958341701908,0.6388296915958263,0.3098486337009365,0.445625,22.2812,20260723
RN50,openai,elastic_transform,3,p02,an image of the object {label}.,single,10000,0.5016,0.06307472082078455,1.390242988525495,0.6222333578238016,0.28377542505636427,0.430375,22.2812,20260723
RN50,openai,elastic_transform,3,p03,a picture showing {label}.,single,10000,0.4853,0.020470716230571274,1.3411684344325232,0.6194400805379301,0.29551566434264165,0.44775,22.2812,20260723
RN50,openai,elastic_transform,3,p04,this image shows {label}.,single,10000,0.5254,0.04521115743964912,1.290702703400412,0.5908598803221617,0.25959803637557316,0.403,22.2812,20260723
RN50,openai,elastic_transform,3,p05,the main subject in this image is {label}.,single,10000,0.5356,0.10906487852483988,1.3321251466039647,0.6030456256716603,0.2661763805564182,0.40025,22.2812,20260723
RN50,openai,elastic_transform,3,p06,the object depicted here is {label}.,single,10000,0.5617,0.18661798746138808,1.396213187191668,0.6172857313776536,0.23648960139600414,0.36325,22.2812,20260723
RN50,openai,elastic_transform,3,p07,a visual representation of {label}.,single,10000,0.4517,0.023498568154871467,1.434140342735106,0.6484132627883852,0.3275313404987698,0.48175,22.2812,20260723
RN50,openai,elastic_transform,3,p08,an example image of the class {label}.,single,10000,0.4534,0.03611446463018657,1.4782326715883247,0.6585534225165898,0.3315875438667706,0.481375,22.2812,20260723
RN50,openai,elastic_transform,3,p09,this picture contains {label}.,single,10000,0.4491,0.0429268968462944,1.4138081899794444,0.6417094199705115,0.31969913874691774,0.485,22.2812,20260723
RN50,openai,elastic_transform,3,p10,a natural image containing {label}.,single,10000,0.5247,0.05831563377082349,1.3130384554579622,0.5959853618518388,0.2574801788837853,0.402625,22.2812,20260723
RN50,openai,elastic_transform,3,p11,"{label}, shown in a photograph.",single,10000,0.4139,0.12844204729050396,1.5068502689624543,0.6943492358571101,0.3614545871255371,0.52825,22.2812,20260723
RN50,openai,elastic_transform,3,ensemble,mean probability across all frozen prompts,ensemble,10000,0.5039,0.05634821025431157,1.3336644803617546,0.6082145123548002,0.2783063001039113,0.426875,22.2812,20260723
RN50,openai,elastic_transform,4,p00,a photo of a {label}.,single,10000,0.4272,0.02583427142947912,1.5551213027939512,0.6858203725924686,0.36532411499824696,0.511125,22.1909,20260723
RN50,openai,elastic_transform,4,p01,a photograph depicting {label}.,single,10000,0.3931,0.03477460965961218,1.7368698819483281,0.7304187977900843,0.4068691169954865,0.548875,22.1909,20260723
RN50,openai,elastic_transform,4,p02,an image of the object {label}.,single,10000,0.3816,0.03143611136972902,1.7435327669206258,0.7293529765359837,0.4123482830739232,0.560625,22.1909,20260723
RN50,openai,elastic_transform,4,p03,a picture showing {label}.,single,10000,0.397,0.040419533158838755,1.6312084980375243,0.7146273959908772,0.4048644340949991,0.5475,22.1909,20260723
RN50,openai,elastic_transform,4,p04,this image shows {label}.,single,10000,0.4338,0.02249686731100084,1.5473223515560786,0.683912015336304,0.36390597622464177,0.507625,22.1909,20260723
RN50,openai,elastic_transform,4,p05,the main subject in this image is {label}.,single,10000,0.4538,0.08874432258605958,1.5519955495875823,0.6818354271594067,0.35038670446523656,0.485375,22.1909,20260723
RN50,openai,elastic_transform,4,p06,the object depicted here is {label}.,single,10000,0.4636,0.14473898314312103,1.6065742020001612,0.6985031877537071,0.33682187153530985,0.471875,22.1909,20260723
RN50,openai,elastic_transform,4,p07,a visual representation of {label}.,single,10000,0.3635,0.03719374855160713,1.7076066693709384,0.7382694705213407,0.44012145209150255,0.581625,22.1909,20260723
RN50,openai,elastic_transform,4,p08,an example image of the class {label}.,single,10000,0.3408,0.08695762338042257,1.9393626086580684,0.7738750522069886,0.46940772248041723,0.6085,22.1909,20260723
RN50,openai,elastic_transform,4,p09,this picture contains {label}.,single,10000,0.3741,0.04643529381752013,1.6944346665471348,0.7298887219847677,0.42605418625809705,0.568125,22.1909,20260723
RN50,openai,elastic_transform,4,p10,a natural image containing {label}.,single,10000,0.4346,0.033912771494686585,1.5436157006750144,0.6817263120312602,0.3594116558610222,0.50575,22.1909,20260723
RN50,openai,elastic_transform,4,p11,"{label}, shown in a photograph.",single,10000,0.3261,0.15542929013967516,1.8034098155308038,0.7834426065470332,0.4849194769927663,0.6335,22.1909,20260723
RN50,openai,elastic_transform,4,ensemble,mean probability across all frozen prompts,ensemble,10000,0.4137,0.02948585630655289,1.6013690270944323,0.7016977968297077,0.38770436164604855,0.531,22.1909,20260723
RN50,openai,elastic_transform,5,p00,a photo of a {label}.,single,10000,0.356,0.03524654726535081,1.8002477042728926,0.7565689146857587,0.4545415336241728,0.59375,22.2963,20260723
RN50,openai,elastic_transform,5,p01,a photograph depicting {label}.,single,10000,0.3165,0.08220022553503514,2.0542882780193112,0.8049598950276275,0.5078317073047219,0.63825,22.2963,20260723
RN50,openai,elastic_transform,5,p02,an image of the object {label}.,single,10000,0.3084,0.053399454014003284,2.0322032150187517,0.7995150361966565,0.5160338334691136,0.64525,22.2963,20260723
RN50,openai,elastic_transform,5,p03,a picture showing {label}.,single,10000,0.3238,0.08175264641493561,1.9156513005457338,0.7893360392647579,0.5012760756489347,0.62875,22.2963,20260723
RN50,openai,elastic_transform,5,p04,this image shows {label}.,single,10000,0.3588,0.031811048026382925,1.8150467600080955,0.7604313412010913,0.4594194655976179,0.591375,22.2963,20260723
RN50,openai,elastic_transform,5,p05,the main subject in this image is {label}.,single,10000,0.3743,0.053296368521451955,1.7656887482603092,0.7475710741986958,0.44197305891300714,0.572125,22.2963,20260723
RN50,openai,elastic_transform,5,p06,the object depicted here is {label}.,single,10000,0.3741,0.08338939203172922,1.8055443570640157,0.7623725751673214,0.4437629761987333,0.57325,22.2963,20260723
RN50,openai,elastic_transform,5,p07,a visual representation of {label}.,single,10000,0.2938,0.08366872748881579,1.9737400941381928,0.8121134669074683,0.5511024326728641,0.667625,22.2963,20260723
RN50,openai,elastic_transform,5,p08,an example image of the class {label}.,single,10000,0.2886,0.11172138407230378,2.3026317095002256,0.8326305281533117,0.5484574182478593,0.666625,22.2963,20260723
RN50,openai,elastic_transform,5,p09,this picture contains {label}.,single,10000,0.3118,0.08572804326564074,1.9486335798026797,0.7957553676967216,0.522343134589097,0.643375,22.2963,20260723
